TABLE NO.  1
 NUM         IPRED       NPDE        CWRES       DV          PRED        RES         WRES
  1.1800E+02  4.8482E-01 -1.2566E-01  1.2020E-01  1.4111E+00  3.7355E+00 -2.3244E+00  1.3769E-01
  1.1900E+02  2.0731E-01  1.4252E-01  2.3665E-01  1.4164E+00  2.6626E+00 -1.2462E+00  3.5767E-01
  1.2000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2100E+02  0.0000E+00 -3.3185E-01 -3.4432E-01 -1.4391E+00  0.0000E+00 -1.4391E+00 -3.4432E-01
  1.2200E+02  8.3396E+00 -2.5069E-02 -5.9211E-04  8.5353E+00  9.3669E+00 -8.3159E-01  9.6754E-03
  1.2300E+02  1.2856E+01 -1.4252E-01 -2.6206E-02  1.3037E+01  1.4365E+01 -1.3275E+00 -9.8462E-03
  1.2400E+02  1.5234E+01 -1.3830E+00 -1.3254E+00  1.1623E+01  1.6921E+01 -5.2978E+00 -1.3477E+00
  1.2500E+02  1.6415E+01  7.9491E-01  8.5689E-01  1.9103E+01  1.8116E+01  9.8723E-01  9.0260E-01
  1.2600E+02  1.6930E+01  2.1280E+00  1.8903E+00  2.2441E+01  1.8554E+01  3.8867E+00  1.9617E+00
  1.2700E+02  1.7074E+01 -1.8808E+00 -1.8267E+00  1.2201E+01  1.8575E+01 -6.3742E+00 -1.8589E+00
  1.2800E+02  1.7012E+01  4.6770E-01  5.2523E-01  1.8646E+01  1.8368E+01  2.7793E-01  5.4959E-01
  1.2900E+02  1.6838E+01 -5.0532E-01 -2.5527E-01  1.6261E+01  1.8039E+01 -1.7781E+00 -2.5030E-01
  1.3000E+02  1.6604E+01  5.8284E-01  6.4311E-01  1.8519E+01  1.7647E+01  8.7150E-01  6.6160E-01
  1.3100E+02  1.6339E+01 -2.4473E-01 -1.1976E-01  1.6067E+01  1.7226E+01 -1.1594E+00 -1.1518E-01
  1.3200E+02  1.6058E+01 -8.6568E-01 -9.8018E-01  1.3287E+01  1.6794E+01 -3.5071E+00 -9.8529E-01
  1.3300E+02  1.5772E+01  0.0000E+00 -6.4968E-02  1.5586E+01  1.6361E+01 -7.7486E-01 -6.1723E-02
  1.3400E+02  1.4640E+01 -3.3428E-02 -1.2954E-01  1.4131E+01  1.4697E+01 -5.6553E-01 -1.2681E-01
  1.3500E+02  1.1671E+01 -2.6198E-01 -3.4626E-01  1.0141E+01  1.0616E+01 -4.7512E-01 -3.2536E-01
  1.3600E+02  9.3038E+00  2.7932E-01  3.6414E-02  8.8287E+00  7.6675E+00  1.1612E+00  5.8990E-02
  1.3700E+02  7.4164E+00  5.7297E-01  5.0964E-01  8.5356E+00  5.5379E+00  2.9977E+00  5.2145E-01
  1.3800E+02  5.9119E+00  1.4279E+00  1.5051E+00  1.0732E+01  3.9997E+00  6.7323E+00  1.4809E+00
  1.3900E+02  4.7127E+00  5.5338E-01  4.5040E-01  5.6827E+00  2.8888E+00  2.7939E+00  4.7349E-01
  1.4000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4100E+02  0.0000E+00 -4.4914E-01 -3.5269E-01 -1.4741E+00  0.0000E+00 -1.4741E+00 -3.5269E-01
  1.4200E+02  6.1503E+00  4.4914E-01  3.7908E-01  7.9728E+00  9.3734E+00 -1.4006E+00  4.6146E-01
  1.4300E+02  9.4918E+00 -3.1425E-01 -3.6673E-01  8.8496E+00  1.4386E+01 -5.5367E+00 -3.1303E-01
  1.4400E+02  1.1261E+01  6.2293E-01  5.2295E-01  1.3640E+01  1.6962E+01 -3.3219E+00  7.2207E-01
  1.4500E+02  1.2152E+01 -1.0222E+00 -8.9148E-01  1.0014E+01  1.8178E+01 -8.1641E+00 -9.0435E-01
  1.4600E+02  1.2551E+01 -6.6404E-01 -5.7225E-01  1.1450E+01  1.8638E+01 -7.1882E+00 -5.3890E-01
  1.4700E+02  1.2677E+01 -1.3409E-01 -1.2233E-01  1.2985E+01  1.8680E+01 -5.6954E+00 -2.3677E-02
  1.4800E+02  1.2652E+01  1.5943E-01  5.6348E-02  1.3505E+01  1.8494E+01 -4.9890E+00  1.7271E-01
  1.4900E+02  1.2544E+01  5.8521E-02 -4.8690E-02  1.3047E+01  1.8185E+01 -5.1378E+00  3.9469E-02
  1.5000E+02  1.2390E+01 -8.2977E-01 -7.7833E-01  1.0564E+01  1.7812E+01 -7.2480E+00 -8.0822E-01
  1.5100E+02  1.2213E+01  4.1789E-02 -4.5512E-02  1.2683E+01  1.7409E+01 -4.7257E+00  2.0547E-02
  1.5200E+02  1.2024E+01 -1.4051E+00 -1.2462E+00  8.6373E+00  1.6993E+01 -8.3560E+00 -1.3497E+00
  1.5300E+02  1.1830E+01 -2.9674E-01 -4.1831E-01  1.1059E+01  1.6576E+01 -5.5169E+00 -4.1896E-01
  1.5400E+02  1.1058E+01 -8.4162E-01 -8.3757E-01  8.8038E+00  1.4966E+01 -6.1620E+00 -9.0120E-01
  1.5500E+02  9.0029E+00  3.4956E-01  2.7355E-01  1.0215E+01  1.0978E+01 -7.6281E-01  2.6964E-01
  1.5600E+02  7.3288E+00  4.7704E-01  4.7444E-01  9.1337E+00  8.0514E+00  1.0823E+00  4.6612E-01
  1.5700E+02  5.9661E+00  4.3991E-01  4.0132E-01  7.4354E+00  5.9051E+00  1.5303E+00  3.9828E-01
  1.5800E+02  4.8567E+00 -5.9277E-01 -5.3654E-01  2.7340E+00  4.3309E+00 -1.5969E+00 -5.1634E-01
  1.5900E+02  3.9536E+00 -3.3428E-02 -1.6955E-01  3.1525E+00  3.1764E+00 -2.3879E-02 -1.4016E-01
  1.6000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.6100E+02  0.0000E+00  1.7637E-01  2.0888E-01  8.7304E-01  0.0000E+00  8.7304E-01  2.0888E-01
  1.6200E+02  1.1957E+01 -7.2791E-01 -7.5214E-01  9.3326E+00  9.4000E+00 -6.7353E-02 -6.8415E-01
  1.6300E+02  1.8453E+01 -6.6893E-02  9.5450E-02  1.8401E+01  1.4474E+01  3.9265E+00  1.2227E-01
  1.6400E+02  2.1892E+01 -1.1750E+00 -1.1521E+00  1.8791E+01  1.7129E+01  1.6616E+00 -9.1702E-01
  1.6500E+02  2.3621E+01 -4.1246E-01 -4.7775E-01  2.2161E+01  1.8433E+01  3.7285E+00 -3.2407E-01
  1.6600E+02  2.4396E+01  7.2791E-01  8.5203E-01  2.5832E+01  1.8982E+01  6.8500E+00  7.7102E-01
  1.6700E+02  2.4640E+01  1.2090E+00  1.3600E+00  2.7124E+01  1.9113E+01  8.0112E+00  1.1866E+00
  1.6800E+02  2.4589E+01  0.0000E+00 -3.2367E-03  2.4099E+01  1.9013E+01  5.0862E+00  9.2333E-02
  1.6900E+02  2.4376E+01  8.7790E-01  9.7024E-01  2.5978E+01  1.8787E+01  7.1911E+00  8.8646E-01
  1.7000E+02  2.4076E+01  1.1750E+00  1.3829E+00  2.6581E+01  1.8494E+01  8.0869E+00  1.2299E+00
